id,credit_score,state,gender,age,tenure,balance,no_of_products,credit_card,active,estimated_salary,churn
954009918556,681,Mumbai,Female,43,8,144100.3,1,0,0,114659.81,0
110193439503,493,Mumbai,Female,36,2,0.0,2,0,1,99770.3,0
919011176752,774,Mumbai,Female,52,2,56580.93,1,1,0,113266.28,1
905511815059,624,New Delhi,Female,40,3,149961.99,2,1,0,104610.86,0
802814266378,693,Bangalore,Male,28,1,145118.83,1,0,1,77742.38,0
920382580358,568,Bangalore,Male,27,5,126814.97,2,0,1,118648.12,0
426813339014,652,New Delhi,Male,46,10,121063.8,3,1,0,141481.86,1
839230493414,730,Mumbai,Female,37,1,0.0,2,1,1,124364.63,0
665660186565,468,Mumbai,Female,32,8,137649.47,1,0,0,198714.29,0
127038532719,724,Mumbai,Female,30,9,142475.87,1,1,1,107848.24,0
653574756497,758,Mumbai,Female,32,2,84378.9,1,1,1,75396.43,0
389111940252,850,Bangalore,Male,39,8,0.0,2,1,1,37090.44,0
217177914276,705,Mumbai,Female,31,3,119794.67,1,0,0,182528.44,0
455038324532,698,Mumbai,Male,33,5,135658.73,2,0,1,39755.0,0
189139415372,779,New Delhi,Male,37,7,120092.52,2,1,0,135925.72,0
875041377610,593,Mumbai,Male,31,9,0.0,2,0,1,20492.16,0
335654071207,593,New Delhi,Female,48,3,133903.12,2,1,1,85902.39,1
724335764102,673,Mumbai,Male,37,4,0.0,2,0,0,163563.07,0
441912946395,799,New Delhi,Male,28,7,167658.33,2,1,1,111138.25,0
657041481051,697,Mumbai,Female,23,10,0.0,2,1,1,79734.23,0
929305283476,544,Mumbai,Male,40,8,0.0,2,1,0,61481.2,0
980371289928,646,New Delhi,Male,50,6,145295.31,2,1,1,27814.74,0
882088164675,490,New Delhi,Male,33,5,96341.0,2,0,0,108313.34,0
507508247109,625,New Delhi,Male,56,0,148507.24,1,1,0,46824.08,1
792642662999,720,Bangalore,Male,33,6,97188.62,1,0,0,91881.29,0
446597814935,637,New Delhi,Male,49,2,108204.52,1,1,0,169037.84,1
109041713094,784,Mumbai,Male,38,5,136712.91,1,0,1,169920.92,0
790417735003,628,New Delhi,Female,61,1,97361.66,1,1,1,149922.38,1
866867227575,841,Mumbai,Male,27,8,0.0,1,1,0,171922.72,0
918734364751,591,Mumbai,Female,42,10,0.0,2,0,0,171099.22,0
648288887778,744,Bangalore,Male,30,1,128065.12,1,1,0,121425.48,0
444865033534,616,Bangalore,Male,71,4,0.0,2,1,1,173599.38,0
942567609669,614,Mumbai,Female,27,9,106414.57,2,0,0,77500.81,0
196254730969,520,Mumbai,Male,49,5,121197.64,1,1,0,72577.33,1
222581780908,552,Mumbai,Male,36,8,0.0,2,0,0,132547.02,0
152133999034,511,Mumbai,Female,33,3,0.0,2,1,0,132436.71,0
978136940891,658,New Delhi,Male,31,2,77082.65,2,0,0,13482.28,0
291900418558,817,Mumbai,Male,44,8,0.0,1,0,0,65501.91,1
621956669592,807,Mumbai,Female,47,9,167664.83,1,0,0,125440.11,1
743597264588,776,New Delhi,Female,37,2,103769.22,2,1,0,194099.12,0
376328209297,543,New Delhi,Male,30,6,73481.05,1,1,1,176692.65,0
570241292887,678,Bangalore,Female,61,8,0.0,2,1,1,149938.82,0
253419264515,585,Mumbai,Male,42,2,0.0,2,1,1,18657.77,0
184625514141,762,Bangalore,Male,35,9,122929.42,2,0,0,149822.04,0
539032331338,468,Mumbai,Female,56,10,0.0,3,0,1,62256.87,1
289707313570,675,Mumbai,Female,49,0,0.0,1,1,1,80496.71,1
330518676276,519,Bangalore,Male,39,4,111900.14,1,1,1,97577.17,0
627136046426,603,Bangalore,Female,42,8,91611.12,1,0,0,144675.3,1
338461891657,579,Bangalore,Female,35,1,129490.36,2,0,1,8590.83,1
383754261540,667,Mumbai,Male,44,8,122277.87,1,1,1,91810.71,0
471655061326,622,Mumbai,Female,38,4,98640.74,1,1,1,110457.99,0
469898272024,599,Bangalore,Male,36,4,0.0,2,0,0,13210.56,0
590935738462,664,Mumbai,Male,40,7,125608.72,1,1,0,122073.48,0
526729380890,562,Mumbai,Male,42,2,100238.35,1,0,0,86797.41,0
146890184374,528,New Delhi,Female,62,7,133201.17,1,0,0,168507.68,1
737238511063,743,New Delhi,Male,65,2,131935.51,1,1,1,96399.67,1
271424715045,465,New Delhi,Male,24,6,146007.09,1,1,0,191368.37,0
135573337422,611,Mumbai,Male,58,8,0.0,2,0,1,107665.68,1
153380618121,497,New Delhi,Male,24,6,111769.14,2,1,0,55859.27,0
275384462672,545,Mumbai,Female,32,6,0.0,2,1,1,52067.37,0
879247700909,561,New Delhi,Female,49,1,102025.32,1,1,0,133051.64,1
599357916865,662,Mumbai,Female,37,5,0.0,2,1,0,141871.84,0
729755664306,805,New Delhi,Male,56,6,141802.29,1,1,0,46791.09,1
964415667263,790,Mumbai,Female,41,2,126619.27,1,1,0,198224.38,0
487175382725,507,Bangalore,Female,34,4,0.0,2,1,1,60688.38,0
313283460213,655,New Delhi,Female,30,1,83173.98,2,1,1,184259.6,0
372700071164,631,Bangalore,Male,23,3,0.0,2,1,0,13813.24,0
146631861331,687,Mumbai,Male,34,7,129895.19,1,0,1,28698.17,0
500692445413,716,Bangalore,Female,29,8,0.0,2,0,0,78616.92,0
580699929368,712,Bangalore,Female,29,7,77919.78,1,1,0,122547.58,0
762568137632,634,Mumbai,Female,41,7,0.0,2,1,1,131284.93,0
876006267982,524,Mumbai,Male,30,1,0.0,2,1,0,126812.85,0
938309068718,703,Bangalore,Male,31,6,0.0,2,1,1,67667.19,0
966541604750,850,Mumbai,Male,40,9,0.0,2,0,1,119232.33,0
395106753751,554,New Delhi,Female,51,7,105701.91,1,0,1,179797.79,1
758813381824,711,Bangalore,Male,42,3,177626.77,3,0,1,16392.72,1
729975540795,684,Bangalore,Female,36,4,0.0,1,1,0,117038.96,0
561902349006,724,Mumbai,Male,31,5,0.0,1,1,0,134889.95,1
812081866680,706,New Delhi,Female,47,6,120621.89,1,1,1,140803.7,0
369464359611,544,Mumbai,Male,64,9,113829.45,1,1,1,124341.49,0
950328403517,645,Mumbai,Male,31,7,161171.7,2,1,0,12599.94,1
739909361074,457,Mumbai,Female,33,7,127837.54,1,0,1,60013.17,0
551847226660,680,Mumbai,Male,33,2,108393.35,1,0,1,39057.67,0
635362793469,759,Mumbai,Female,38,1,104091.29,1,0,0,91461.91,0
933982350158,544,Mumbai,Female,21,10,161425.96,2,1,0,9262.77,0
176513163449,632,Mumbai,Male,40,3,193354.86,2,1,0,149188.41,0
459084070750,756,Mumbai,Female,26,5,101641.14,2,0,1,144460.68,0
101026353875,785,New Delhi,Female,33,6,127211.45,1,0,0,191961.83,0
542400683710,541,Mumbai,Male,46,4,124547.13,2,1,0,94499.06,0
319286780576,597,Mumbai,Female,29,5,0.0,2,1,1,174825.57,0
437384529454,752,New Delhi,Female,42,3,65046.08,2,0,1,140139.28,0
193327995551,722,Bangalore,Male,43,1,0.0,1,1,0,44560.17,1
929455400499,539,Mumbai,Male,39,3,139143.68,2,1,0,147662.33,0
514575470973,641,Bangalore,Male,42,9,132657.55,1,1,0,35367.19,0
411762695143,766,Bangalore,Male,41,6,99208.46,2,1,0,62402.38,0
352108846516,792,Mumbai,Female,42,0,99045.93,2,1,0,47160.01,0
476944804759,652,Mumbai,Male,26,3,137998.2,2,0,1,168989.77,0
918741008923,559,Bangalore,Female,31,1,139183.06,1,0,1,143360.56,0
225823244513,641,Mumbai,Male,30,2,87505.47,2,0,1,7278.57,0
405531841134,798,Mumbai,Female,37,4,111723.08,1,1,1,83478.12,0
158656709097,667,New Delhi,Female,36,1,114391.62,1,1,1,53412.54,0
525496620162,712,Mumbai,Male,29,3,102540.61,1,1,1,189680.79,0
787648803405,651,New Delhi,Male,40,1,134760.21,2,0,0,174434.06,1
541768587066,635,Mumbai,Female,33,5,0.0,2,1,0,122949.71,0
821088361770,620,Mumbai,Female,67,3,0.0,2,1,1,43486.73,0
721831537860,556,Mumbai,Female,61,2,117419.35,1,1,1,94143.83,0
777610909175,649,Mumbai,Female,35,4,108306.44,1,1,1,192486.24,0
277468743603,636,New Delhi,Male,34,2,40105.51,2,0,1,53512.16,0
164319198903,826,Bangalore,Female,29,4,129938.07,1,0,1,190200.53,0
460873932058,490,Bangalore,Female,38,3,97266.1,1,1,1,92797.23,0
575082931841,652,Mumbai,Female,32,2,0.0,2,1,0,54628.11,0
691260506293,658,Mumbai,Female,38,6,102895.1,1,0,0,145665.76,0
306914722143,742,Mumbai,Male,32,6,160485.16,1,1,0,29023.03,0
348045159255,580,New Delhi,Male,35,9,121355.19,1,0,1,35671.45,0
130948854720,627,New Delhi,Female,37,7,147361.57,1,1,1,133031.96,0
678299109730,714,New Delhi,Male,53,1,99141.86,1,1,1,72496.05,1
967556818427,628,Bangalore,Male,40,10,0.0,2,1,0,103832.58,0
128465423461,825,Mumbai,Female,36,3,146053.66,1,1,1,138344.7,0
481723084840,512,Mumbai,Male,40,5,0.0,2,1,1,146457.83,0
772489347222,752,Bangalore,Male,36,2,0.0,2,1,1,45570.84,0
478914356626,494,Bangalore,Male,38,7,0.0,2,1,1,6203.66,0
748093173760,492,New Delhi,Female,49,2,141249.45,2,1,1,167237.94,0
694378714833,832,New Delhi,Female,40,9,107648.94,2,1,1,134638.97,0
843237732595,607,Bangalore,Female,36,4,98266.3,1,1,1,46416.36,0
952259741975,677,Mumbai,Male,27,2,0.0,2,1,1,20092.89,0
814212543113,701,New Delhi,Male,41,9,164046.1,1,1,0,49405.93,0
809811352439,775,Bangalore,Male,30,4,0.0,2,0,1,57461.13,0
405658694151,708,Mumbai,Female,34,4,0.0,1,1,1,62868.33,0
880297925429,558,Mumbai,Female,41,6,0.0,1,1,1,143585.29,1
135771593571,704,New Delhi,Female,35,3,144206.07,2,1,1,40261.49,0
468867561502,606,Bangalore,Male,36,0,94143.56,1,0,1,120138.27,0
927450629326,697,Mumbai,Male,40,4,0.0,2,0,1,26543.28,0
900538406765,482,Mumbai,Male,55,5,97318.25,1,0,1,78416.14,0
314998248721,694,Mumbai,Male,42,8,133767.19,1,1,0,36405.21,0
579737292476,742,New Delhi,Male,27,5,190125.43,2,0,0,21793.59,0
716513859364,751,New Delhi,Female,37,0,141218.98,1,1,1,109309.29,0
994220939384,690,New Delhi,Male,32,0,106683.52,2,1,1,137916.49,0
863581868169,733,Mumbai,Male,22,5,0.0,2,1,1,117202.19,0
601149126931,704,New Delhi,Female,24,7,113034.22,1,1,0,162503.48,1
261604375621,774,Bangalore,Female,36,8,117142.3,1,0,0,101828.39,0
363796352734,598,New Delhi,Female,50,5,88379.81,3,0,1,64147.24,1
164131949347,561,Bangalore,Female,33,6,0.0,2,1,0,45261.47,0
739667814248,677,Mumbai,Female,25,3,0.0,2,1,0,179608.96,0
652386805472,746,Bangalore,Male,31,2,113836.27,1,1,1,174814.54,0
949475199247,681,Mumbai,Female,37,7,69609.85,1,1,1,72127.83,0
100287557116,669,Mumbai,Female,31,6,113000.66,1,1,0,40467.82,0
709945297847,708,Mumbai,Female,51,8,70754.18,1,1,1,92920.04,1
863262274286,693,New Delhi,Female,37,6,95900.04,1,1,1,38196.24,0
225172489808,659,Bangalore,Female,33,8,114409.6,1,0,1,1439.21,0
421090607075,691,Mumbai,Male,58,3,0.0,1,0,1,194930.3,1
655852195801,589,Mumbai,Male,28,7,0.0,2,1,0,141645.96,0
456017388214,704,Bangalore,Female,37,9,145619.58,1,1,1,135088.58,0
979120918146,814,Bangalore,Female,72,2,0.0,2,0,1,130853.03,0
754800948854,744,New Delhi,Female,41,2,84113.41,1,1,0,197548.63,0
205346747488,622,New Delhi,Male,42,9,114766.26,1,0,0,72145.85,1
126497811055,663,New Delhi,Female,37,8,145303.71,1,1,0,118716.63,0
790048185759,651,Mumbai,Male,56,2,0.0,1,1,0,114522.68,1
188890027308,706,Bangalore,Female,43,1,0.0,2,1,0,31962.77,0
533357003540,714,New Delhi,Female,45,9,106431.97,2,1,1,164117.69,0
234162642162,716,Bangalore,Male,42,8,0.0,2,1,0,180800.42,0
168694344822,569,Bangalore,Male,31,1,114406.97,1,0,0,145528.22,0
224151465710,778,New Delhi,Female,33,4,111063.73,2,1,0,83556.65,0
139607499887,603,New Delhi,Male,46,4,98899.76,2,1,1,86190.34,0
133697787718,727,Bangalore,Female,49,7,96296.78,1,1,0,190457.87,1
183918091682,599,Bangalore,Female,46,7,81742.84,2,1,0,83282.21,0
108926216722,559,Mumbai,Male,29,1,0.0,2,0,0,145639.76,0
146973916363,570,New Delhi,Female,57,5,86568.75,1,0,1,103660.31,0
287399532430,604,Mumbai,Male,31,6,134837.58,1,1,0,192029.19,0
121341609026,619,Mumbai,Male,25,4,0.0,1,1,0,145524.36,0
525130351397,607,Bangalore,Male,40,1,112544.45,1,1,1,19842.22,0
695388597847,850,Mumbai,Female,35,1,211774.31,1,1,0,188574.12,1
621094786337,850,Bangalore,Male,36,6,0.0,2,0,1,41291.05,0
701106641728,710,Bangalore,Male,33,1,0.0,2,1,0,168313.17,0
251440279938,679,New Delhi,Female,50,6,132598.38,2,1,1,184017.98,0
646017371792,850,Bangalore,Female,31,4,91292.7,1,1,1,162149.07,0
651155181192,759,New Delhi,Male,31,4,98899.91,1,1,1,47832.82,0
584856641208,611,Mumbai,Female,30,9,88594.14,1,1,0,196332.45,0
653754183165,693,Bangalore,Female,45,4,0.0,2,1,1,26589.56,0
326138622006,775,New Delhi,Female,74,0,161371.5,1,1,1,134869.93,0
889762418679,441,Mumbai,Male,60,1,140614.14,1,0,1,174381.23,0
961029023917,438,New Delhi,Male,31,8,78398.69,1,1,0,44937.01,0
716842769686,693,Mumbai,Male,68,2,0.0,2,1,1,59864.96,0
776141061610,604,New Delhi,Male,25,7,165413.43,1,1,1,35279.74,0
436208584486,660,Bangalore,Male,31,1,84560.04,1,1,1,137784.25,0
224819556627,613,Mumbai,Male,41,7,0.0,2,1,0,60297.72,0
848861260392,592,Bangalore,Male,55,8,85845.43,2,1,1,128918.42,0
886216576713,756,Mumbai,Female,42,9,0.0,2,1,0,35673.42,0
510589765643,513,Mumbai,Male,40,3,141004.46,1,1,0,105028.46,0
252362770475,711,Mumbai,Female,32,1,0.0,2,1,0,126188.42,0
696154003011,550,Mumbai,Male,37,3,0.0,1,1,1,179670.31,0
135516828644,576,Bangalore,Male,26,8,0.0,2,0,1,34101.06,0
206983285184,733,New Delhi,Male,31,6,147791.07,2,0,0,177994.81,0
338432108156,771,Mumbai,Female,57,4,0.0,1,0,0,85876.67,1
950872164495,599,Mumbai,Male,25,6,120383.41,1,1,1,24903.09,0
422879613085,664,New Delhi,Male,25,6,172812.72,2,1,1,108008.65,0
895180868937,667,Mumbai,Male,31,1,119266.69,1,1,1,28257.63,0
992373679509,581,Bangalore,Female,29,8,0.0,2,1,0,46735.19,0
845800318007,631,Bangalore,Male,38,7,0.0,2,1,0,181605.85,0
929087127094,563,Bangalore,Female,46,8,106171.68,1,1,0,163145.5,1
526652724215,580,Mumbai,Male,50,0,125647.36,1,1,0,57541.08,1
632372504000,579,New Delhi,Male,28,6,140329.14,1,1,0,145558.42,0
521937225568,726,Bangalore,Male,30,8,134142.29,1,1,1,147822.44,0
124010101205,621,Bangalore,Female,37,9,83061.26,2,1,0,9170.54,0
471654903116,677,Mumbai,Male,30,1,78133.14,1,0,1,174225.88,0
889767118464,850,New Delhi,Female,47,10,134381.52,1,0,0,26812.89,1
375478246099,616,Mumbai,Male,37,5,144235.73,2,0,0,144957.66,1
370970250714,676,Mumbai,Male,37,10,106242.67,1,1,1,166678.28,0
156741961083,738,Mumbai,Male,54,4,0.0,1,0,1,55725.04,1
235193036235,558,Mumbai,Male,32,10,105000.23,1,1,0,190019.61,0
618693109555,582,New Delhi,Female,50,6,96486.57,2,1,1,20344.02,0
996247505158,524,Mumbai,Female,28,7,0.0,2,0,1,147100.72,0
994104074747,709,New Delhi,Male,28,8,124695.72,2,1,0,145251.35,0
494742610423,754,Mumbai,Female,38,2,0.0,2,0,0,3524.69,0
586497955262,770,Bangalore,Male,46,9,190678.02,1,1,1,14725.36,0
509982365744,599,New Delhi,Male,25,7,108380.72,1,1,1,79005.95,0
383483928453,692,New Delhi,Female,41,8,130701.29,1,1,0,59354.24,1
437282433270,771,Mumbai,Male,39,5,0.0,2,1,0,96270.64,0
808086795889,754,New Delhi,Male,57,2,101134.87,2,1,1,70954.41,0
270321209181,634,Mumbai,Male,34,8,105302.66,1,1,1,123164.97,0
589131598633,660,Bangalore,Female,28,3,128929.88,1,1,1,198069.71,0
108813449535,575,Bangalore,Female,30,8,0.0,2,1,0,185341.63,0
689942991595,850,Mumbai,Female,39,2,0.0,2,1,0,179451.42,0
992374518984,711,Bangalore,Male,32,5,0.0,2,1,1,147720.27,0
775946723414,555,Bangalore,Female,35,1,0.0,2,1,0,101667.0,0
644622705309,642,Mumbai,Male,62,7,0.0,2,1,1,61120.75,0
972791316157,767,Bangalore,Male,37,7,0.0,2,1,1,24734.25,0
357663187597,670,New Delhi,Female,32,4,102954.68,2,0,1,134942.45,0
881520446604,544,New Delhi,Male,37,2,79731.91,1,1,1,57558.95,0
564058217682,668,Bangalore,Male,43,10,113034.31,1,1,1,100423.88,0
532894532248,772,New Delhi,Male,34,7,111465.91,1,1,1,121073.23,0
455799140482,571,Mumbai,Female,30,4,85755.86,1,1,0,145114.95,0
883289248840,646,Mumbai,Male,35,6,84026.86,1,0,1,164255.69,0
394143917226,641,Mumbai,Male,31,10,145978.17,1,1,0,91410.71,0
527497036662,638,New Delhi,Male,37,2,89728.86,2,1,1,37294.88,0
480514738446,588,Bangalore,Male,34,10,0.0,2,1,0,79078.91,0
467902351654,535,Bangalore,Male,37,3,175534.78,2,1,1,9241.52,0
893082707753,556,Mumbai,Male,35,10,0.0,2,1,1,192751.18,0
496539423405,711,Mumbai,Male,33,1,0.0,1,0,0,41490.4,0
740912490829,430,Mumbai,Female,60,7,73937.02,1,1,0,161937.62,1
286007108150,850,New Delhi,Male,55,0,98710.89,1,1,1,83617.17,1
607322098615,688,New Delhi,Male,45,9,103399.87,1,0,0,129870.93,0
472416174439,667,Mumbai,Male,31,3,99513.91,1,1,1,189657.26,0
515299895716,757,Bangalore,Male,30,3,145396.49,1,0,1,198341.14,0
353583813175,549,New Delhi,Male,36,6,139422.37,1,0,0,83983.39,1
754418366767,679,Mumbai,Male,48,8,0.0,2,1,0,23344.94,0
664154764742,563,Bangalore,Female,42,6,99056.22,2,1,0,144347.95,1
555738625457,650,Bangalore,Male,41,9,0.0,2,0,1,191499.67,0
654133299862,525,Bangalore,Male,33,5,0.0,2,1,0,161002.29,0
488982138518,789,New Delhi,Female,43,9,116644.29,2,1,1,60176.1,0
778475492163,562,Mumbai,Male,62,3,0.0,2,1,0,105986.01,0
153234905993,673,Mumbai,Male,31,1,108345.22,1,0,1,38802.03,0
839392499815,681,Bangalore,Male,30,2,111093.01,1,1,0,68985.99,0
116157288829,689,New Delhi,Female,28,2,64808.32,2,0,0,78591.14,0
593454258637,761,New Delhi,Male,62,5,98854.34,1,0,0,86920.97,1
718254568225,656,Mumbai,Male,37,7,112291.34,1,1,0,143147.97,0
826036985530,663,Mumbai,Male,36,10,0.0,2,1,0,136349.55,0
150971292247,775,New Delhi,Female,38,4,125212.65,2,1,1,14795.88,1
965593667114,535,Mumbai,Female,49,3,0.0,1,0,0,61820.41,1
556591312300,850,Bangalore,Male,44,7,89118.26,1,1,0,104240.77,1
582558553844,556,Mumbai,Female,40,8,0.0,2,1,0,62112.7,0
522774374067,762,Mumbai,Male,28,2,0.0,2,1,0,167909.52,0
259728190670,691,Bangalore,Male,36,7,129934.64,1,0,0,75664.56,1
716812811092,506,Mumbai,Female,34,4,90307.62,1,1,1,149235.29,0
216255234793,561,Mumbai,Male,28,7,0.0,2,1,0,7797.01,0
620986988569,736,Mumbai,Female,29,9,0.0,2,0,0,176142.7,0
993611340971,516,Mumbai,Female,29,2,104982.57,1,1,0,147378.5,0
571599815450,658,New Delhi,Male,37,3,168735.74,2,0,0,70370.24,0
331916927609,771,New Delhi,Male,32,9,77487.2,1,0,0,33143.04,0
651021453648,781,Mumbai,Female,28,4,0.0,2,1,0,177703.14,0
596562424920,621,Mumbai,Male,47,0,0.0,1,1,1,133831.37,1
338759668891,581,Mumbai,Male,25,5,77886.53,2,1,0,140319.49,0
416855759150,666,Bangalore,Male,43,5,0.0,2,1,0,29346.1,0
635656279292,589,Mumbai,Female,46,10,107238.85,2,1,0,37024.28,0
615747140706,729,Mumbai,Female,34,9,132121.71,1,0,1,105409.31,0
757927707627,850,Mumbai,Male,35,3,162442.35,1,1,0,183566.78,0
328393932217,608,Mumbai,Male,37,5,146093.39,2,0,0,160593.41,0
341277020085,678,Mumbai,Male,26,3,0.0,2,1,0,4989.33,0
741164883228,850,Mumbai,Female,33,3,0.0,2,1,1,11149.19,0
459529783603,607,Mumbai,Female,49,9,119960.29,2,1,0,103068.22,0
332998973210,757,Mumbai,Male,32,9,0.0,2,1,0,114950.96,0
597527817273,629,Mumbai,Female,40,9,137409.19,1,1,0,175877.7,1
564092901019,810,New Delhi,Male,69,3,27288.43,1,1,1,110509.9,0
625786926127,687,Mumbai,Female,30,6,0.0,2,0,0,179206.92,0
911204903435,850,Mumbai,Male,36,3,0.0,2,1,0,195033.07,0
652967279344,781,New Delhi,Male,35,7,92526.14,2,1,1,173837.54,0
350366015377,630,Bangalore,Male,30,3,0.0,2,0,1,10486.69,0
482652720282,570,Mumbai,Female,61,6,142105.35,1,1,1,45214.04,0
465650743918,572,Mumbai,Male,33,5,0.0,1,0,1,41139.05,0
194644395902,775,Mumbai,Male,31,9,0.0,2,1,0,169278.51,0
299236841598,609,Mumbai,Female,35,2,147900.43,1,1,0,140000.29,0
988606728903,736,New Delhi,Female,26,0,84587.9,1,0,1,188037.76,0
123229376616,723,Mumbai,Female,20,4,0.0,2,1,1,140385.33,0
427556952700,710,New Delhi,Female,41,9,149145.53,2,1,0,42131.26,1
949503556182,503,New Delhi,Male,42,9,143279.39,1,1,1,141336.96,0
251493747232,733,Mumbai,Female,38,3,147658.36,1,0,0,19658.43,0
161051850086,661,Mumbai,Male,41,5,0.0,1,0,1,88279.6,0
468099164536,717,Mumbai,Male,35,4,0.0,1,1,1,167573.06,0
116045192040,638,New Delhi,Male,62,4,108716.59,2,1,1,74241.09,0
876665428019,594,Mumbai,Male,50,7,81310.34,1,1,1,183868.01,0
743598297444,443,Mumbai,Female,54,3,138547.97,1,1,1,70196.23,1
922118782808,561,New Delhi,Male,32,6,166824.59,1,1,0,139451.98,0
360904717908,779,Mumbai,Male,62,10,119096.55,1,0,1,116977.89,0
756924503420,514,Mumbai,Female,46,3,106511.85,1,1,0,55072.32,0
630196129520,608,Mumbai,Female,30,8,85859.76,1,0,0,142730.27,0
741944224917,745,New Delhi,Male,36,8,145071.24,1,0,0,6078.46,0
539500117445,633,Mumbai,Male,25,1,0.0,1,1,0,100598.98,0
194225057489,660,Bangalore,Male,33,2,80462.24,1,0,0,140422.35,0
238826273983,558,Mumbai,Male,32,5,73494.21,1,0,0,136301.1,0
188120964107,456,Mumbai,Male,29,5,107000.49,1,1,1,143419.62,0
574116976138,662,Mumbai,Female,22,2,126362.57,2,1,1,97382.8,0
686828572900,667,Mumbai,Male,36,9,0.0,2,1,1,40062.29,0
559638217529,646,New Delhi,Female,36,6,144773.29,2,1,0,53217.3,0
714477554830,522,Mumbai,Male,41,5,144147.68,1,1,1,14789.9,0
595692289738,728,Mumbai,Male,30,10,114835.43,1,0,1,37662.49,0
247950594308,711,New Delhi,Female,52,8,145262.54,1,0,1,131473.31,0
989408454506,578,Mumbai,Male,46,5,113226.47,1,1,0,56770.76,0
757099823042,649,Mumbai,Male,47,1,0.0,2,1,1,145593.85,0
949601192404,555,Mumbai,Male,24,5,0.0,2,1,0,27513.47,0
350906604850,613,Mumbai,Male,47,6,146034.74,1,1,1,77146.14,0
628228997312,850,Bangalore,Male,44,8,0.0,2,1,1,183617.32,0
127264466116,667,Mumbai,Male,44,2,122806.95,1,0,0,14120.86,0
546332081146,631,Bangalore,Female,31,2,88161.85,2,1,0,127630.88,0
205667471930,601,Mumbai,Female,38,0,0.0,2,1,0,165196.65,0
968382848001,655,Bangalore,Male,38,9,0.0,1,0,1,90490.33,0
840072495215,655,New Delhi,Female,32,6,130935.56,1,1,0,9241.83,1
576907716216,699,Bangalore,Male,35,2,167455.66,2,1,1,55324.49,0
595238084529,579,Mumbai,Female,38,4,175739.36,1,1,1,193130.55,0
888571778601,542,Mumbai,Female,31,3,0.0,2,1,1,114217.59,0
768205410281,629,Mumbai,Female,40,6,0.0,2,1,1,139356.3,0
650216753993,627,Bangalore,Female,55,6,0.0,1,0,0,91943.94,1
768678693690,805,Mumbai,Male,46,6,118022.06,3,1,0,162643.14,1
290129942407,814,Bangalore,Male,28,6,0.0,2,0,1,185547.71,0
787092416122,618,Bangalore,Male,41,4,114251.64,1,0,0,136435.75,0
519098850166,812,Bangalore,Female,44,8,0.0,3,1,0,66926.83,1
503844340206,682,Mumbai,Male,61,10,73688.2,1,1,1,172141.33,0
532403468201,489,Mumbai,Female,31,7,139395.08,1,0,1,6120.84,0
921291615385,599,Mumbai,Male,44,10,118577.24,1,1,1,31448.52,0
217879470170,745,Bangalore,Female,38,7,0.0,2,1,1,194230.82,0
235749540113,643,Bangalore,Male,35,2,0.0,2,0,0,67979.35,0
986989876352,681,Mumbai,Male,34,3,0.0,2,0,0,55816.2,0
482935959879,721,Mumbai,Male,54,5,0.0,2,1,1,4493.12,0
723159726646,476,Mumbai,Female,32,6,111871.93,1,0,0,112132.86,0
366945486487,632,Mumbai,Female,34,2,0.0,2,0,0,165385.55,0
474965832004,648,Bangalore,Female,54,7,118241.02,1,1,0,172586.89,1
242131671410,621,New Delhi,Male,40,8,174126.75,3,1,0,172490.78,1
694976356989,495,Mumbai,Female,38,2,63093.01,1,1,1,47089.72,0
424726662902,666,Bangalore,Male,35,2,104832.49,1,1,0,175014.12,0
955048211628,517,Mumbai,Female,45,4,0.0,1,0,0,172674.36,1
646770519101,733,Bangalore,Female,31,9,102289.85,1,1,1,114441.66,0
776869222881,637,New Delhi,Male,50,4,126345.55,1,0,1,17323.0,1
238496462655,668,Mumbai,Male,28,4,107141.27,1,1,0,193018.71,0
863242415365,577,Bangalore,Male,43,8,79757.21,1,1,0,135650.72,1
606853185890,711,New Delhi,Male,26,9,128793.63,1,1,0,19262.05,0
372081759813,730,Mumbai,Male,33,0,0.0,2,1,0,1474.79,0
478772498457,848,Bangalore,Male,35,5,120046.74,2,1,0,84710.65,0
575206365128,614,New Delhi,Female,33,3,137657.25,2,1,1,171657.57,0
998828297509,561,Mumbai,Male,21,4,0.0,1,1,1,36942.35,0
455075647909,652,Bangalore,Female,75,10,0.0,2,1,1,114675.75,0
168496501551,672,Mumbai,Male,37,5,143195.59,1,1,1,162763.01,0
330267958165,498,Bangalore,Male,29,8,127864.26,1,1,1,46677.9,0
830969891667,646,New Delhi,Female,52,6,111739.4,2,0,1,68367.18,0
493406547011,525,New Delhi,Male,33,4,131023.76,2,0,0,55072.93,0
113480687111,685,Bangalore,Male,23,5,164902.43,1,0,0,141142.28,0
402635195420,587,Mumbai,Male,55,9,0.0,1,1,0,64593.07,0
642459390021,507,Mumbai,Female,33,1,113452.66,1,0,0,142911.99,0
254924593003,635,Mumbai,Female,78,6,47536.4,1,1,1,119400.08,0
376363234552,706,Mumbai,Male,30,3,98414.37,1,1,1,110520.48,0
871490391950,749,Mumbai,Male,42,2,56726.83,2,0,1,185543.35,0
970707422567,505,Mumbai,Male,34,10,104498.79,1,0,1,126451.14,0
581765167652,632,Bangalore,Male,28,7,145519.59,1,1,0,1843.24,0
